Gene,Mean_DepScore,Mean_Zscore
QRSL1,-0.46525333375624806,-0.6086235405112281
PCDHB2,-0.1590473504955357,-0.6083607070907222
MNAT1,-0.596116402079758,-0.607967238518222
PRL,-0.07546141770477309,-0.607417571093951
SAP30BP,-1.6690327886010397,-0.6071550719537967
ACTA1,-0.14225929024136444,-0.6071478819426883
GTPBP4,-1.7554921222335584,-0.607123951662042
FDXR,-0.6406971667011107,-0.6070916335599852
VTI1B,-0.44959023049981256,-0.6067122906291248
NTN1,-0.13730775698148878,-0.6065774613129019
USP7,-0.919281931949019,-0.6060767223477396
SLC35B1,-1.1841309324304277,-0.6058684695761964
HSF5,-0.23242144646246268,-0.6057256842185808
SYT5,-0.11145578695809787,-0.6056943108188054
ALKBH5,-0.17680685092532417,-0.605428899808325
ZNF317,-0.1665729062523298,-0.6054043117241205
FIP1L1,-1.087368536211429,-0.605394337301809
ZDHHC14,-0.045732536849399055,-0.6053806231316059
PEBP1,-0.1377453256730585,-0.6053380300929343
MKI67,-0.2773617566445652,-0.6052511620659543
MRPL45P2,0.03794064170661111,-0.605239123068073
HID1,-0.29727808278368384,-0.6051766610860309
XRCC3,-0.5182041193624073,-0.6050060876540831
RAB23,-0.14734140262411474,-0.6048944026525863
GBP3,-0.05097458938471014,-0.6048446069143609
CCT5,-1.311982608454429,-0.604796948916568
PCMTD2,-0.15088940632864398,-0.6047892670212053
NPB,-0.4317652747438773,-0.6045626107342994
SRSF2,-2.079029106292214,-0.604492599157892
IFFO2,0.02608500130577292,-0.6044782837832938
CEP350,-0.32175624254377727,-0.6039677816898048
CTC1,-0.4796135779046395,-0.6038721810892866
HCFC1,-1.4969876304675296,-0.6036936296278027
PSMD2,-1.4153608889481635,-0.60357839257852
TPI1,-0.8032662656196802,-0.6033774839024059
SEPTIN9,-0.2878963704768917,-0.6030134165142397
RMI2,-0.3156913168678907,-0.6026103174231395
PUS1,-0.2016034832167523,-0.6023895472057543
OR2S2,-0.2033755731719202,-0.6022507628004088
DDX51,-0.9667172484922549,-0.6021980951047395
HSD17B7,-0.23969168188990284,-0.6021263524189268
GLE1,-0.6560557922453344,-0.6021149791357953
IFNL1,-0.08350119202187056,-0.601983860033066
NHP2,-0.884553854075835,-0.6018953506996793
SAMD4A,-0.2270267790454539,-0.6018907034260211
TMEM104,-0.18027451800887218,-0.6018770862470856
DIP2A,-0.06708853289296977,-0.6017949081916779
RBM22,-1.6953150964599348,-0.6017238640784955
SNRNP48,-0.5018025908187984,-0.6012625257251938
SNRPD1,-2.5233308408495376,-0.6010701387951387
FH,-0.22985661656264492,-0.6010405075679953
MYSM1,-0.282021160098841,-0.6010338901889719
MED12,-0.7318739506914176,-0.6009931024888308
DHFR,-0.8275762411145724,-0.6009676630610616
GARIN4,-0.17607238656631463,-0.6008391361751445
CCNF,-0.11592299627022883,-0.6000080010548287
NDUFS1,-0.5440131141002545,-0.5999607737546543
PCTP,0.025935995583905712,-0.5998689713633094
ACTG1P20,-0.6832937315968668,-0.5997567823005018
STX5,-1.3668935278590482,-0.5996114128601318
ZNF282,-0.015830987242250613,-0.5995106411076926
NXPE2,-0.0008433377989446717,-0.5990619292424545
RP9,-0.06526657418646455,-0.5989120124324943
POLR2G,-1.6892010615838005,-0.5988931387450627
RHCG,-0.048983045050460874,-0.5988679964163185
TAF13,-0.5241519454148162,-0.5987975224864113
HSP90AB1,-0.3989688559448691,-0.5986677043250898
AGXT,-0.055350110223738154,-0.5979632972549392
KRTAP10-11,-0.16755880730005807,-0.5976407481611618
SRP54,-2.325837959466525,-0.5975182917387272
GTF2H3,-0.8053306881471253,-0.5973037540280808
SLC35A1,-0.20690828774163245,-0.5967134007195725
EHD1,-0.1455314954256842,-0.5966754628407416
PTPRN2,-0.03562115390213088,-0.5965413018293363
CYP27A1,-0.0597713189137883,-0.5965128847287569
IFITM2,-0.29026288564957764,-0.596457200956043
TAF2,-0.8384172788713451,-0.596268320841254
STIL,-0.5752092260182545,-0.5959805745631612
BRIP1,-0.32368027724249904,-0.5957609578210105
GREM2,-0.02212902372265657,-0.595718510102631
DNM1,-0.15887927973926122,-0.5956869297466464
KRTAP5-3,-0.3221286245572163,-0.5955342938819077
GANC,-0.01512149931508708,-0.5954476690750793
C4orf19,-0.012110615119419297,-0.5951938004678273
POTEA,-0.08915304548267777,-0.5951701532710756
ARHGEF5,-0.36874140552685547,-0.5947227852963651
TRPA1,-0.04637807608316892,-0.5945445707678894
DBX2,-0.19296788745459426,-0.5941952866800667
APOBEC3C,-0.19707483383719393,-0.5940796689895851
CR1L,-0.2087770241990854,-0.593940789532045
VPS53,-0.44338921378141266,-0.5938950041687053
COX14,-0.2817477406512343,-0.5937820417328703
C8orf33,-0.2988711344899311,-0.5937544943422596
TMSB10,-0.5004032452615205,-0.5935260335468987
ZNF12,0.0006405067087523924,-0.5934833654203023
MYCBPAP,-0.3367457866532598,-0.5934742455031949
SAP130,-0.49518087306567193,-0.593363505776849
ATAD5,-0.4119732827605678,-0.5933105667141222
PHETA1,-0.11131486922746728,-0.5933026470541968
DCP1B,-0.03581493284106352,-0.59317682214884
NAT8L,-0.09804082572204113,-0.5930353148511461
PROK1,-0.08346205712918321,-0.5923818862469727
FCGR2B,-0.1825529062923354,-0.592163660163722
ZP4,-0.02359358589669569,-0.5921538690337225
TMPRSS12,-0.08997971898674179,-0.5916932878905423
SLC30A9,-0.38067807074253146,-0.5915488574523574
PNN,-1.1118302026681368,-0.5914506472646802
CHORDC1,-0.8121742899574607,-0.5912800762779363
C3orf20,-0.003108833101816148,-0.5907660538950745
RMI1,-0.5734366496396812,-0.590727568161324
KRT80,-0.06305193979702242,-0.5904710226292385
RPS14,-2.13325269681679,-0.5903166474114243
NSL1,-1.2404358769720272,-0.59018243885838
IQSEC3,-0.15574210394673668,-0.5901013399202159
FGF11,-0.09455196481607278,-0.5900954161242494
SLC25A38,-0.456425482223442,-0.5900769606551242
LILRA6,-0.16364002038273334,-0.5900767879154871
RPS24,-1.7973095405339214,-0.5899449646008698
GEMIN7,-0.6707508074450751,-0.5898293214579198
LOC102724788,0.12343758190477779,-0.589820284412276
TRIM72,-0.1932619332717656,-0.5896710712820351
ORC6,-1.7801513212282813,-0.5896264970874584
HMGCS1,-1.767211917300436,-0.5895692030697901
GANAB,-0.24618715617572826,-0.5894575057504498
BANF1,-2.1800015079667854,-0.5888917794171803
SLC25A33,-0.11349196835443612,-0.5887737392122973
POLR2I,-1.723110480778669,-0.5887362433235394
RBP3,-0.20249074598529743,-0.5886657849062008
IL9R,-0.1985412496531854,-0.5883612468721227
POLR2A,-1.412483141033889,-0.5880526514052586
NSRP1,-0.5304059561631773,-0.5879552846434826
PLIN3,-0.10166478844669305,-0.5879275733255691
PBX2,-0.2561671955162236,-0.587919019561151
TRIM67,-0.08733516642472182,-0.5877966533807764
ZMYND11,-0.1323668488798381,-0.5869059560114548
P2RX7,-0.11776623652126186,-0.5867324730784362
DPH1,-0.25599360474657123,-0.5867195039975878
CNOT3,-1.4231393473277951,-0.5866692022786199
NAA50,-1.6296628556228177,-0.5866390676265237
CHKB,-0.05609083962909471,-0.5866118136471922
OTOP2,-0.1722453770657279,-0.5864518699653112
GCSH,-0.3740146099925019,-0.5863324468429546
SH3RF2,-0.09808382035186025,-0.5860240923322766
B3GNT6,-0.16019320206199794,-0.5859001848179802
PSMD13,-1.113836934416989,-0.5855861568299027
SLC26A7,-0.06656594202866448,-0.5855527104407436
PCDHGA8,-0.033041585483427616,-0.5855402552557669
LIPM,-0.1205590319613414,-0.5852962471109
PLCXD2,-0.06783186602570944,-0.5852215682174186
ADAMTS20,-0.21592833312279977,-0.5851759190909592
EVA1C,-0.041162488759593614,-0.5851292210037613
PRSS48,0.05710853823278675,-0.5851055245819721
STXBP1,-0.2675565972999449,-0.5849502014404869
FBXL2,-0.09887114226351944,-0.584720692288456
CHD3,-0.15921757355293967,-0.5845857290199199
RPE,-0.593160797267878,-0.5840977262203474
CRBN,-0.03542944274501179,-0.5840514359275382
EGFL7,-0.15384899784535863,-0.584016992024439
CRTAP,-0.15792684424499517,-0.5839363356571916
WDR25,-0.6410034336962044,-0.583847299827376
UBOX5,-0.06081229218221598,-0.5837169113630624
HDDC3,-0.09141847308307563,-0.5837139323249201
CABP4,-0.2083629414410619,-0.5835630712951679
ADPRHL1,-0.12962074460436174,-0.5835528444525329
SIPA1L2,0.07204554568597062,-0.5834202556999708
UQCRFS1,-0.594869900762523,-0.5831289786946304
TGFBR1,-0.22814361851665985,-0.5830148034488337
STARD8,-0.12769213357947734,-0.5827690785698876
FAM135B,-0.09710364510762019,-0.5827011721748194
OR7G2,-0.38831293353908786,-0.5826023755408415
PDHA2,-0.0791600356693972,-0.5824757073310355
TPP2,-0.13796533854880574,-0.5824429923025805
CRELD2,0.003551641603683207,-0.5824385039738146
ACOD1,0.0470750124474319,-0.5823154733120418
CDC14C,0.11072580237449998,-0.5821216374438613
ULK1,-0.05072735872598915,-0.582112860551873
RAB40C,-0.10715485882738966,-0.5820636831104751
GSTA2,-0.13462495737069516,-0.5819189143213471
CHMP2A,-1.9735900914742674,-0.5818908023698178
NUDT1,-0.0735283777934763,-0.5815413066586429
CIB2,-0.08458738144186326,-0.5812580238482951
MIDN,-0.18125817220471,-0.5810441590866051
NELFCD,-0.7282121288353376,-0.5809246594067535
KRTAP21-1,-0.6296674367200338,-0.5808016332711148
EIF3M,-1.1533281239822628,-0.5807876988299606
ST8SIA1,-0.09398251798257842,-0.5807359314616827
MCTP2,-0.011907332674460066,-0.5805376659330198
WDR1,-1.0702488279014473,-0.5801348996719629
SPRR1A,-0.19474571639396238,-0.5800896353394608
TBL3,-1.2344655338677468,-0.5797310919746369
BEND3,-0.079933571723833,-0.5796469182046171
RSL24D1,-2.0142514569517216,-0.5796426591791946
POLD3,-1.3274580098580793,-0.57943295745871
CNTROB,-0.0791251057672489,-0.5790246350354025
POT1,-0.39747296974297697,-0.5789820538828541
GLRX3,-0.31224802584441586,-0.5789806469710366
RBM39,-1.9126379599196193,-0.5788941436247079
ZC3H8,-0.844555445722797,-0.5786036447962235
BRD1,-0.15022474815396658,-0.5784852483966405
SMARCB1,-0.8706972339281892,-0.5784614783103834
MEX3B,-0.17056140183611052,-0.5783034760568125
ZNF707,-0.06982618525846848,-0.5782688884461513
INTS3,-1.4502095636116779,-0.578099523594876
LOC107986383,-0.1047032636417,-0.5780420125672259
WISP2,-0.0657598059186189,-0.577972770214801
NOMO2&NOMO3,-0.13686929008797777,-0.5777991413378294
WDR78,0.04584445183548222,-0.5773819820529407
SLC25A4,-0.07400783571018707,-0.5773384477050919
SNRPA1,-2.689294141871217,-0.5767124511045489
SLC7A10,-0.11975759602673706,-0.5764944274223975
CYP3A5,-0.07995938028442431,-0.5761884241141436
HLA-DRB1,0.09638634066275333,-0.5758629475081816
MTARC2,-0.17740178278460356,-0.5757915157408455
AKAP6,-0.07417530923906603,-0.5757808456012362
TRIM9,-0.2835984094099127,-0.5757588752272134
GSTM5,-0.20586404418447823,-0.5755628901909147
TBC1D31,-0.20908817824845116,-0.575271344026375
RIC8A,-0.10577461347062211,-0.5751468058866158
WDR61,-0.6651494678745556,-0.5751288873681148
AANAT,-0.12078579343936231,-0.5750077878708348
PCDHGC3,-0.193116766098493,-0.5749990880417499
YAF2,-0.10870406491733124,-0.5748781783813751
TEPSIN,-0.2955015489463335,-0.5747310623639061
LCE2C,-1.8334200938184475,-0.5742892273928996
SRSF4,-0.22328972908302355,-0.5742308369565411
PLPPR4,-0.11054126261899355,-0.5741845574678183
LIN37,-0.22382871759396875,-0.5741612217119367
EEF1D,-0.2128814332167427,-0.5740929641195188
PBXIP1,-0.12788467928251043,-0.5739637330952403
SLC31A1,-0.34412978689076984,-0.5738521908385722
CNTD2,-0.074578934047179,-0.5736555869046164
RPL18A,-2.516621700537592,-0.5735381857388162
PAWR,0.04879207296063721,-0.5731959393245535
IPO11,-1.2533018852538675,-0.5730017930725001
PIGQ,-0.0907475601000355,-0.5729931855501247
CAND2,-0.1237574236793428,-0.5728515784956442
CCDC183,-0.04718004676164179,-0.5726925060060437
BTAF1,-0.4596368740751134,-0.5726875431412612
ZNF135,-0.0679139332373544,-0.5726582194803556
PRKXP1,-0.044270478994430894,-0.5721128217603663
FNTB,-0.6625015774222853,-0.5720095905603028
CEACAM6,-0.19912068844852182,-0.5720072798582626
KCNJ14,-0.0675366896645225,-0.5718584110386317
C21orf58,-0.09296399189947788,-0.5717475379335927
NUDT18,-0.22042954468082224,-0.571096519384277
ERICH5,-0.22097181138194522,-0.57098963331582
ZNF292,-0.01868930954487011,-0.5709004740404047
SYNGR3,-0.09015679101498097,-0.5706813546294311
CDKN2AIP,-0.17218408753142392,-0.5706571630009771
OIP5,-0.9947195423898282,-0.5705483361765402
WDR36,-1.2617564449413297,-0.5704971160415544
MSH4,-0.09614475857654121,-0.5704005316975655
SLC16A4,-0.22133604537318358,-0.5703456663041662
MED21,-0.8411477055546255,-0.5702579284482535
SPPL2C,-0.18275830952924074,-0.5701467095776581
XRCC5,-1.1442348078387632,-0.5694003258681282
RPS4X,-2.288320977143272,-0.5691684543927856
NPPC,-0.18218649873902112,-0.5691233894551356
TTC36,-0.073443869597968,-0.5691139467084433
SNAPIN,-0.27116955834219564,-0.5691094175958876
KIAA0930,-0.017487939221386434,-0.5690074823516859
PROX1,-0.10384323633057195,-0.5688517948714489
DOCK6,-0.22086474506116807,-0.5687009776373072
METTL25B,-0.11965587676221877,-0.5684565971285909
RPL30,-1.7507519585899713,-0.5683657949182632
CDC42EP4,-0.13695629731994313,-0.5682310751284043
PGAM1P5,0.03021790164368889,-0.5680636568857315
RACGAP1,-1.3324280316910289,-0.567860310904983
KIF27,-0.19883423912070658,-0.5676930455811585
TOX,-0.056521453390511255,-0.5672742170006081
GBA1,-0.17657439074426381,-0.5672488944901413
PSMB3,-2.5857714878633162,-0.5671217558801022
TNNT2,-0.29904354215568424,-0.5667945070431124
GOSR2,-0.8967080709478356,-0.5666215014477658
THAP3,-0.15055756644959642,-0.566406665859394
DNAJB12,-0.2674377272401282,-0.5663027458640769
AKR1D1,-0.1593163532685291,-0.5658659152626065
CHST4,-0.17456062879706838,-0.565848178260863
ZNF3,-0.11089274573956905,-0.5656113816595553
SETD2,-0.43903879054810513,-0.5654052986272634
DLK2,-0.1182368987633297,-0.5652505390593675
ST3GAL1,-0.2683736349851717,-0.565215351312082
NENF,-0.04935026307637949,-0.5649316157894393
KLHDC3,-0.17508801922140377,-0.5648149656040424
PRDX2,-0.33721667002627115,-0.5648094519400997
POLR3F,-1.1440536513881931,-0.5645497795305147
SH3D21,-0.06285029283407889,-0.5645243617600074
MRPS16,-0.5235753531025954,-0.564398414194943
ANPEP,-0.019389577630384777,-0.5643777429596198
REXO2,-0.3220960024323706,-0.5641173921189634
BTBD17,-0.1414702240058966,-0.5639296421221847
PBX1,-0.045531374976841656,-0.5636794545298233
MCM7,-1.7861770201162512,-0.5633988350978627
MED7,-0.8791655360385878,-0.5633974615338712
YPEL5,-0.8405177132625813,-0.56328185851909
KRT86,-0.2532046944300092,-0.5632575015539183
RBBP8,-0.8443427711481236,-0.5631972411457364
PTPN7,-0.18835983438348533,-0.5631537433779301
SLC7A6OS,-1.0906239381655434,-0.5627340793232005
SNU13,-2.308470972894953,-0.5627139227403074
MEIS3,-0.14819739546437125,-0.5626768366886006
CNOT9,-0.5674914325761216,-0.5622661704073739
HERC1,-0.06669384410394999,-0.5621556004010088
GPR25,-0.14781628733725136,-0.5621115114318809
LCE5A,-0.6252802220808866,-0.5620792816499289
GLDC,-0.08902073929786426,-0.5620065977094598
DTNBP1,-0.07626827937017816,-0.5619660724735844
URB1,-1.101525899147346,-0.5618952845020224
IGFALS,-0.18394083973882436,-0.5616773004111728
GINS4,-1.2630140416254834,-0.5615380041782436
PTRHD1,-0.05869796366458529,-0.5614972330444455
NPC1L1,-0.1925606161537422,-0.5614762085897919
URB2,-1.0151415259002567,-0.5611831388529314
MPV17L,-0.09290803921346981,-0.561182923193968
ID2,-0.2186342115140454,-0.5610161300599367
RRP15,-1.0151765474937267,-0.5608223823171873
RTL9,-0.03299864233360608,-0.5606041088830709
ADH1C,-0.010031513001644446,-0.5605899706383836
KCNA3,-0.12172051245252469,-0.560386151034576
FARP1,-0.07962613256895369,-0.5602730057355145
KRT75,-0.11219904002497354,-0.5600228903053177
PMFBP1,-0.05248100994468574,-0.5598769308918912
PLSCR3,-0.015314504904983853,-0.5597250401299119
CPB2,-0.025724556240398815,-0.5595409140175112
WDR83OS,-0.22360826532828845,-0.5592673810102317
NFYC,-0.7541398542503195,-0.5592450967956127
RPL24,-2.084631506705895,-0.5588533932994981
CYTH1,-0.10365075259212213,-0.5587518807191273
SYT3,-0.032230491800837625,-0.5584243107354209
RIMS2,-0.01748942235807618,-0.5581823506103458
CENPL,-0.796429903632111,-0.5581177030562136
RRN3,-1.1635745480718755,-0.5579394858184542
RGPD4,-0.272482362572436,-0.5573361533524317
PRSS3,-0.03721884663619825,-0.5570022727981281
DACT2,0.03368191514700117,-0.5569095607323714
PRELID3B,-1.7419062210674885,-0.5566638274038526
WDR12,-1.3549540858401548,-0.5566135420699091
ZCCHC17,-0.09950657533474287,-0.5564105108462324
NRBF2,-0.2681623418975109,-0.5562953001022427
BARD1,-0.5880668114899955,-0.5562877105873179
GABPA,-1.002959189905519,-0.5561651814270002
XRN1,-0.8394403077751562,-0.5561476688827318
IFITM3,-1.174406325648476,-0.5560918111250582
ANAPC11,-1.3013827033284864,-0.5560419928046804
ZNF98,-0.27109988092070875,-0.5560241111641514
NAA38,-0.37425878854688055,-0.5560239984190493
SLC27A4,-0.07818469227805709,-0.5559477773580255
EXOSC3,-1.1843004840023421,-0.5559176010398647
LYRM2,-0.23866746032635247,-0.5558531384773236
AXIN2,-0.10616754960962269,-0.5555177424686486
FARSB,-1.7383221982990253,-0.5555051927416165
HAUS6,-1.3175245685940522,-0.5553487696513625
PSMA2,-2.277516199235445,-0.5553122852250418
PTPN11,-0.8086422116588318,-0.5551589519128425
CACNA1H,-0.11911673049117705,-0.555103798133786
SNTB2,-0.11921842554797805,-0.5550520804840107
RPS17,-1.5285203198151711,-0.5550186319588563
CKAP5,-2.023505786835933,-0.5549542422602164
SNAPC1,-1.5194129705003445,-0.5548015519572375
PPP4R1,-0.06840499990631801,-0.5547327658197898
MAGI2,-0.07476116770156645,-0.5545518489431001
NIFK,-1.565010574305909,-0.5545156295104493
PES1,-1.1912892572977616,-0.5542007902969622
EMSY,-0.1929519147463885,-0.5539952599861809
XRCC6,-1.6899410228231984,-0.5536561953767115
CCDC12,-0.40249461946848675,-0.5536179463439461
CIB4,-0.10779662478442935,-0.5535157781277635
MTA1,-0.09373053869806766,-0.553473307404239
CNBP,-0.1927736957520617,-0.5533958712038345
SNRNP27,-1.1719591728616978,-0.5533762983860406
TUT1,-1.9031097386925206,-0.553305354823574
AGAP9,-0.3128118698049381,-0.5532827856581609
UTP15,-1.587120701063063,-0.5531852195496942
MYL2,-0.07786570124189923,-0.5531761389973965
AKIP1,-0.11305110463323748,-0.5529963861220558
DHRS7B,-0.1236979261426664,-0.5528914027239409
CCDC69,-0.08419859063905466,-0.5528269752125918
FUT3,-0.02977756132761105,-0.5528208737416123
DAP3,-0.7876356270505435,-0.5528190573939574
SNX7,-0.09982537427707788,-0.5527574209096678
DMRTB1,-0.2190313538546157,-0.5527531370747263
DHDDS,-2.0500079358270793,-0.5525770592511895
ENG,-0.048622743457628986,-0.5523685874361501
CAB39,-0.29828488994475794,-0.5522573193266355
CDC42SE1,-0.30758669859743104,-0.5522289188891599
EML5,-0.12392712496646975,-0.5518412105511686
CA5A,-0.3884075025464696,-0.5516837924303413
NUP37,-0.2350620295803042,-0.5516634587202822
PRSS50,-0.1768183007428618,-0.5515449409744744
PRB4,-0.053470760887720035,-0.55145817571835
MRPL36,-0.5829411053745149,-0.5511826135396273
EZH1,-0.17338109485982398,-0.5509863836147341
TAF1B,-0.7968308233270434,-0.5509289309171685
GDE1,-0.14332970253559962,-0.5509047357387004
SUMO1P1,-0.13457156200168885,-0.5506011957252155
LYPD2,-0.16285001585495995,-0.5505592205058059
RARS1,-0.842510136762548,-0.5503839812945226
OR5T2,-0.18627958344734263,-0.5501488452084963
ALX4,-0.06012072610286318,-0.5500257728035968
PON1,-0.1049220490811552,-0.5499894331578666
PPRC1,-0.48236632158438997,-0.5498680354831286
APLP1,-0.17267732763463406,-0.5497942125039409
CER1,-0.10584651186133329,-0.5490980177752657
NDUFA11,-0.5514282074779916,-0.5490503544408746
SLC16A5,-0.1984122549679609,-0.5490470883909345
XRCC2,-0.42587119657092853,-0.5489939150355857
FDXACB1,-0.05660009306801226,-0.5489831509122901
MAX,-0.8225829625398118,-0.5485966875627372
GBF1,-1.0857326371783913,-0.5485541857777702
ZNF70,-0.09436507025895985,-0.5482528179333529
GNG4,-0.10754261314858167,-0.5478531544787457
CBX4,-0.15564828076013523,-0.5478053111728857
ARL2-SNX15,-0.2123768013271889,-0.5477710675971579
MCM9,-0.15765282582640985,-0.5475892866922248
VAV2,-0.08136459935106123,-0.5467500972867317
LOC101930006,-0.19382162858608887,-0.5466030168914345
LDLRAD2,-0.03118673421911197,-0.5465837926360324
ZNF551,-0.003554289201454725,-0.5464040430247782
SBNO1,-1.2274920406713756,-0.5461024038861845
C17orf99,-0.181703833355237,-0.5460696398626851
HIST1H1D,-0.1505040009051122,-0.5460643411880005
ELFN1,-0.08807064607862222,-0.5459417007529866
LOXL3,-0.19969921476116628,-0.5458936236126367
ACADM,-0.1011953088746642,-0.5458520131993638
RRP8,-0.0945858075423134,-0.5458340776948614
AGAP11,-0.06849750431908556,-0.545698777108281
PRKAA2,-0.13850910930540877,-0.5455930699876054
DDOST,-0.9769967787473547,-0.5454084354173444
MCM4,-1.155502868833046,-0.5453638588311631
SGO2,-0.23015001502377364,-0.5448228876834003
SNRNP35,-1.5389800993551266,-0.5447902210906099
SUPT7L,-0.1921157017498075,-0.544711112530313
ERCC3,-1.1702935527947897,-0.544574965021915
FOXN4,-0.1593889253992493,-0.5445649273444836
OR1F1,-0.0819815221066161,-0.5444972582134302
OR51D1,-0.0344777871541924,-0.5438355598699226
LTBR,-0.02931917873281767,-0.5437551733301117
LST1,-0.42037345829542594,-0.5436749397503118
C12orf57,-0.1464190113685368,-0.5436052126388824
NUDCD3,-0.6319921675794923,-0.5435113593090335
KCNK3,-0.028930590031512247,-0.5434858582506303
RNF5,-0.09804541480350461,-0.5434780707798449
RFC3,-1.2738041769108348,-0.5434457088041081
TSEN34,-0.47579704959053887,-0.5434386674554806
JPH4,-0.23340617050164372,-0.5434266345303743
PTF1A,-0.08401685623745976,-0.5433242498781125
MESP2,-0.06820238251641593,-0.5429229301000849
FAM136A,-0.6225037835482536,-0.5428952510481685
PWP1,-0.7320832524258161,-0.5428816959784014
INTS9,-1.7774029729893623,-0.5426653496523172
PRPF6,-1.2520319365093833,-0.5420420728030562
C1orf115,-0.001063452251210833,-0.5420088837167912
SDHC,-0.8075545533350702,-0.5417196923878868
ZNF813,-0.0005781181128853845,-0.5415592201557518
DOLPP1,-0.24670525619758046,-0.5414871946324121
TIGD4,-0.051224483661064794,-0.5412427612925311
FRS3,-0.2015495165982833,-0.5412319438508295
CLIC3,0.002908026023748764,-0.5412170361241962
PTBP2,-0.0523120253242529,-0.54119189887591
ARID1B,-0.17971249982402576,-0.5411551295473409
EIF6,-1.4848229211128505,-0.5411220241667243
TRUB2,-0.32133044342895806,-0.5411110974476395
PGGHG,-0.21316919749655394,-0.5410738283242199
FGD1,-0.11771925438479455,-0.5410294999377325
H3-5,-0.09865467869667213,-0.5406970657804551
BBS9,-0.08437827569882356,-0.5405550428325888
POGZ,-0.3172602562474754,-0.5405172514470946
MANBAL,-0.1904405312564674,-0.5403310160323855
CCDC77,-0.10754478622947905,-0.5403186793222345
PSG4,-0.2125701065065565,-0.5400707457843548
H2BC18,-0.36869224491523644,-0.5399728080699439
WDR18,-1.0565739456420906,-0.539839256872681
ASPHD2,-0.11466629844765057,-0.5398071792274308
GPKOW,-1.0750778162995203,-0.5396609255132433
MLLT1,-0.09995909540928011,-0.5395668628459503
UBE2D3,-0.8111664314346559,-0.5393191124065313
GRK5,0.005719593275336969,-0.5391973114815071
CYP4B1,-0.16555400162818223,-0.5389894792976999
TSPOAP1,-0.05259854481292633,-0.5389397939540805
SECTM1,-0.11109140449960277,-0.5387012632757011
SAYSD1,-0.14821377023520527,-0.5386377566825409
INPP5A,-0.12551233530048533,-0.5384284419037074
PAK1IP1,-1.205513811931048,-0.5382916884921763
POLR3H,-1.525350779307174,-0.5381794284248325
NTPCR,-0.0814122855383599,-0.5378620974811663
UBE2I,-1.8261029666337198,-0.5378327754617852
ABCC1,-0.018316602976217174,-0.5377770481221428
EIPR1,-0.20638478733427773,-0.5376576748892673
PRPF38A,-2.3196177514028005,-0.5376562617423969
GPC5,0.06337355478885434,-0.5375702653747326
PEX5L,-0.08039048306309689,-0.5375242797914604
RMDN1,-0.11730598789377729,-0.5370931910142267
GUCY2C,-0.09083671085778318,-0.5369560115331625
ZNF253,-0.09654549465494372,-0.5369487683932247
NDUFAF8,-0.6829537140547721,-0.5367231784039257
GGTLC1,-0.19241538501955133,-0.5365819766781522
NECTIN1,-0.06632047139762319,-0.5365672110169611
TBC1D7-LOC100130357,-0.054406889685921125,-0.5361389834834195
ZNF486,-0.24375415469590017,-0.5358332213695682
ELP3,-0.7856442486376856,-0.5358059053429768
WDR64,-0.09812338738670778,-0.5357418773154903
CDC42P3,-0.031070124207011114,-0.5356131180538557
SNRPE,-1.9025057859068588,-0.535437906726149
APPBP2,-0.1313759455970936,-0.53529009583803
CELSR2,-0.35673316759343854,-0.535263346633834
ANKRD34B,-0.162928120135575,-0.5352451854965833
WDR34,-0.11365516008203223,-0.5352406948644873
KAT2A,-0.3206247860873388,-0.53507230482379
BPIFB3,-0.08274770527981878,-0.5350270410596932
ERV3-1-ZNF117&ZNF117,-0.09146548028339667,-0.5349638332029065
WASHC1,-0.09692818285263,-0.5349097297718026
TNP2,-0.04695096194056941,-0.534851485971462
NOP58,-1.8028007022279158,-0.5345041137385395
UCN2,-0.13648446919409227,-0.5344667374475748
YARS1,-2.1491891383756885,-0.5344578849694008
NCAN,-0.14981509172881122,-0.534408500951733
SPARCL1,-0.023336796959381928,-0.5343849115975654
SSC5D,-0.1481403826143477,-0.5343135440662465
SNRPF,-2.615689450917953,-0.5342837978982697
FBXO21,-0.12796175550154362,-0.5341750386359467
OR9Q2,-0.06269156574390851,-0.5341733800373256
SRRD,-0.26252461749746775,-0.5340633913584518
PCDHB5,-0.027211271128693894,-0.5339832858224839
FAM166A,-0.22438373951501783,-0.5339031836375977
NUP107,-0.9147510502318523,-0.5337589803843019
TRAPPC11,-1.0488946754466406,-0.53337877472073
BRF2,-1.5141051298198425,-0.533375448575342
CEP192,-1.0025303266250771,-0.5332567899378083
NUAK2,-0.08914771507675776,-0.5330873063498537
BUD23,-1.3127941467036257,-0.5329489130184314
BIN2,-0.06265678560912322,-0.532886173161283
EIF4G2,-0.7785524250318255,-0.5327433939365497
GPR137B,-0.0553067647029187,-0.5325896142515248
NLRP13,-0.1273601764565324,-0.5325885160689995
RAB40A,-0.0851919571706766,-0.5325732531236437
MMP21,-0.056246732205370194,-0.5325580017322251
NEDD1,-1.7627897332119888,-0.5324822987564121
IGFBP7,-0.15540336354718898,-0.5324345828400973
TRIM22,-0.04058389793059245,-0.5324019614568012
FBXO8,0.05316814280854893,-0.5321816798060587
PPP1R13L,-0.13418875357458776,-0.5320239887501296
TRAPPC6B,-0.12835779034769473,-0.5320068122648864
DHX40,-0.3188985964661608,-0.5316369940772693
