Gene,Mean_DepScore,Mean_Zscore
COLGALT1,-0.1166389418081865,-0.28552388665870476
BTBD19,-0.11391607744158001,-0.28536154475835096
KRTAP10-12,0.05217668366286105,-0.28536148529598376
HDHD3,-0.04039103623979214,-0.28519689210262833
PLCG1,-0.0708203167230257,-0.2851902387193945
DCTN2,-0.8654944075008207,-0.2851577341554719
SPART,-0.041240063912549516,-0.2851459264030802
ADCK1,-0.011984793383021504,-0.28509500871387417
NSMCE3,-0.7532158483944794,-0.2850708881069733
NKTR,-0.09820172983076395,-0.28504588540021325
CAPS2,-0.12653339049331128,-0.28503081620947
OR10A3,-0.04217996722149407,-0.2850099259220103
SHD,-0.01110433993299776,-0.28500803270285213
SPDL1,-1.3188221034517458,-0.2849967847057397
DLX6,-0.061824124610271355,-0.28497688770855284
IPO7,-0.9840008385387619,-0.2849417760943004
RECQL5,0.002016392657679772,-0.28482202667162604
ESRRB,-0.00683808170083329,-0.28466806158517954
C16orf54,-0.057996056965635145,-0.28441192704589274
C1orf105,0.01763337169213375,-0.28437206960021705
GSX2,-0.09359848311890885,-0.2842470815731473
DPYS,-0.021534999920768013,-0.28419751941968496
CSN2,0.014745973649496494,-0.2841944962225147
PPT2-EGFL8,-0.04113767731350001,-0.284130670035285
TAF10,-0.7749983503032972,-0.284084583192646
MAP3K7CL,-0.018232613582510212,-0.28404849354719564
GLDC,-0.05758251338123961,-0.28401697655331076
MRPS34,-0.5980962175926062,-0.2839411148452594
CBLN4,-0.1033426115443636,-0.2839365733583001
TREX2,-0.026848055700803234,-0.2839343185292072
GJB1,0.01881407004202046,-0.2838224287534137
ZNF436-AS1,0.0636987800288,-0.283687798696197
BASP1,0.08114708043044265,-0.2836366106192219
RBCK1,-0.023846054877814427,-0.28360896172343114
C11orf45,-0.10542262049662106,-0.28354116738924534
SLC25A35,-0.01736608279527882,-0.283534753423164
SLCO1B3,-0.017021711795250378,-0.283487856252563
CRIP2,-0.050930028804759477,-0.2834469841255268
TAS2R3,0.1731810089062362,-0.28339601262266517
OXR1,-0.06080882930979375,-0.28332333197756726
SLC9A7,0.09667183209570603,-0.2833190352318365
OPLAH,-0.02435259177042631,-0.2832982267913803
LOC102724788,0.16874088717951302,-0.2832180293365746
PKD1L2,-0.21998007771741185,-0.28320947248570894
PPP1R3G,1.5624905493640783e-05,-0.28305073996747476
MRPS35,-0.5593739809937908,-0.28304302645217766
HERC1,-0.033430300484910525,-0.28301082006227823
LOC102724197,-0.06577575621986158,-0.28286766717596173
TRMT12,-0.1709522129757772,-0.2828603402653849
OR9A2,-0.13206325423940116,-0.28282810552606896
SLF2,-0.28946626586887836,-0.2828093439515266
STMP1,-0.06424567792481582,-0.282682148441629
CLPX,-0.2364541585323403,-0.282336626488929
EZH2,-0.14393611289346225,-0.2823303083242845
PARP16,-0.096160368311569,-0.2822131553872142
PLEKHM3,0.0029167896424533916,-0.2822078219566097
ASB17,-0.09624947425870713,-0.2822005801309458
RNF214,-0.06514344551324236,-0.28199727732804747
DDHD1,-0.036639711443868586,-0.28198469189502573
RRS1,-1.2233207326331808,-0.2819840098583057
CEACAM18,0.001810263910000004,-0.28196618705141535
MRGPRX3,-0.19549643213673454,-0.28193795036009595
MORF4L2,-0.18814237189602956,-0.28158880728813734
PRRT3,0.005956926852501982,-0.2815486289970956
WDR6,-0.21854193234485336,-0.2813356407761732
ADGRF3,-0.045751610285562426,-0.2812626283575481
DNAH8,-0.25686606946949997,-0.28117872598326504
CDKL5,-0.045441768829131535,-0.28116161179327326
ZNF253,-0.05388298559657243,-0.2811364973683723
DNAJC24,0.0072840371757535655,-0.2810509075009781
ADGRB1,-0.03344810994885727,-0.2810024724512643
DPY19L4,-0.12852912527629673,-0.28097903718959066
RFC4,-1.074338102443478,-0.28097532866267994
ZNF135,-0.038216923266283016,-0.2809254862516753
FAM227B,-0.03749088242410203,-0.28074822353989143
GPR143,0.03246135855963465,-0.28068462230924507
TRIM35,0.019927142474502817,-0.2806590370882299
KCNIP1,0.07363411033289721,-0.28065070305868034
PPP6R2,-0.09614974470484215,-0.28062225269665136
C1QB,-0.042414720384800125,-0.28058575843372086
C19orf44,-0.17434026913451636,-0.2805556917927982
NKX2-3,-0.03545359430722267,-0.2805047106092135
ACER3,-0.007410128785985307,-0.28048673669808594
GHSR,0.08329108057754392,-0.2804743094918973
FARS2,-0.42060622437612466,-0.2803807648955607
WNT2B,-0.07048877723662325,-0.2803629354282075
SKIC8,-0.8914373509375055,-0.280309858323614
CCDC60,-0.016524729560967535,-0.2802041406438974
GSTM2,-0.11561937891585265,-0.28019745991503353
PRSS53,0.0848555577449368,-0.2799731377534434
DSCAM,0.10620872370931168,-0.27987362774911495
SEC31B,-0.0716433501524773,-0.27975556304977917
DHX58,-0.11176960983750571,-0.27969460051691913
C8orf44,-0.07530145916762726,-0.27966180233269955
ETV5,0.059998771605962925,-0.2794426758210187
SKAP1,-0.10626721557305695,-0.2794224565166293
SLC52A2,-0.17432156110594066,-0.2793958986731251
PCYT2,-0.1919394177404858,-0.2793667566299622
SDHAF3,-0.00405627175909938,-0.27931571610577444
WDR25,-0.553558299853673,-0.27929225853835826
COL25A1,-0.16884304948387885,-0.279202554911406
VPS13C,-0.07383759412591141,-0.27914098261473325
APOBEC4,-0.05410342061356092,-0.27905053683737713
PARK7,-0.16600592382696952,-0.2789996335543572
VEGFA,-0.11941915961816843,-0.27897136289609525
FA2H,-0.08792720293523223,-0.2788752485920259
C14orf180,-0.03578699350267238,-0.27884833672341713
SLC6A5,0.0007092532327156802,-0.27872410003633585
MOSMO,0.026260111056618744,-0.2786647953373295
LIPC,0.055873930043412394,-0.27864790818149354
TAF1D,-0.5915395989734918,-0.27863465613308136
ZNF98,-0.2289826291332356,-0.2785057670489369
CCDC77,-0.06761701241323238,-0.27847056718543184
AMN,-0.10504489037954287,-0.27846977878086643
MYO5C,-0.10329965771798995,-0.2784675581724068
FSHR,-0.07070242439764943,-0.27846526698136587
ENDOG,-0.1625911914956554,-0.27835430733901434
GOLGA2,-0.18474950291582484,-0.2783222567514339
ABCC13,-0.05248078440734736,-0.27821356258874347
HIST2H4B&HIST2H4A,-0.21677443864692633,-0.27816950861971507
HES3,-0.17618740059547577,-0.27807559818406674
TYROBP,-0.04804912454515412,-0.2780529817422641
CD82,-0.042324235263812425,-0.2779564560537374
TUBA4B,-0.1113304145,-0.2779238859051312
FAM135B,-0.060012752591900025,-0.2778937829274441
UBE4B,-0.30906172091975714,-0.27783713244812974
IDI2,-0.02943299211843699,-0.27777014502653685
GUCY1A2,0.08878267324672288,-0.2777327326397676
LOC105369239,-0.017164397957408695,-0.2776808676173813
TSPYL2,0.02667089481554097,-0.27761615562319086
CENPI,-0.6265787007215049,-0.2775742608587097
ARF6,-0.2515943226988828,-0.27756595021314145
SLC41A2,0.0112841345760913,-0.27753129578403707
SURF6,-0.5853585880708041,-0.2774825050642387
HIGD1B,-0.13661489205844263,-0.277456007699454
WDR91,-0.05163344617341993,-0.2773260901685356
TTLL2,0.0072397888408264255,-0.2772159116172031
FHIP1B,0.22273764676621743,-0.27719106026997337
FDX1,-0.25081320593223566,-0.27707558074600724
CLN8,0.11444188290813372,-0.2770728170315727
GPNMB,-0.014845361596453534,-0.27695049709509834
OR6F1,-0.04915580354110462,-0.27692333583453793
CSTF1,-0.6647620507603553,-0.27690946451765014
LOC105377605,-0.04031504470455909,-0.2768609806259244
MYH14,-0.053083911142159934,-0.27684348941741066
OSM,-0.11335801689169608,-0.27681052179375054
DHRS9,0.08533137384153329,-0.2768098080559456
MMP13,-0.01202534072140685,-0.276807159645615
CNPY3-GNMT,0.12815825487000868,-0.27648652796520357
TGIF2-C20orf24,-0.09753626583630272,-0.27647117746295025
KCTD13,0.015125881989846832,-0.27643483835135607
HEPHL1,-0.04975613188104099,-0.27640521494233744
CTDSPL2,-0.23760485759135122,-0.2762148964688919
BHLHE40,-0.003547449973717609,-0.27618633780159235
MEIS3,-0.10162299464022286,-0.27618232391957726
COQ9,-0.17152809813925582,-0.2761577545032642
PPIL1,-0.6321153203274396,-0.2760628870359512
DGAT2L6,0.04343792272896313,-0.2760436937146405
ZNF22,-0.05763075996075859,-0.27603291211192177
PLSCR1,0.05539105613580334,-0.27601791384796504
CBLL2,0.08629166642673151,-0.27597574757633847
ASCL4,-0.09542093003108565,-0.27594745891101297
ANKK1,-0.034068539219739034,-0.2758827968660873
GHITM,-0.05053805992282829,-0.27567231598766145
PRMT3,0.03125980421717143,-0.2756410484848642
LCN15,-0.15719582647636005,-0.2756163592351462
GSTA1,-0.09189597996393328,-0.2755659600847781
CLK4,-0.052806881394274405,-0.27552225763212257
OR51E2,-0.07716825121356612,-0.27543247909086166
COQ3,-0.1317552262998221,-0.2754296252944621
TRPM8,-0.12940066766881891,-0.2754168482872476
SNAP25,-0.025119428156212265,-0.27541616683423936
PEMT,-0.0770750739733132,-0.2753646461644168
HYLS1,-0.07232706829864567,-0.2753252304397024
EMC10,-0.0005373279154036734,-0.2752022578062237
RTL3,0.10359788548618211,-0.2752012205083564
PPP4R3A,-0.26429304544643384,-0.2751893456746381
APLF,-0.0006554369102311017,-0.2750865436684688
CARHSP1,0.0586932019984231,-0.27506662397299614
LOC727751&GOLGA2P10,0.10587250635885,-0.27503535316549027
IL9R,-0.1469295977663407,-0.27500476486520625
NCF1,-0.16281624462077238,-0.27499207412281523
C2orf66,-0.04123048894684928,-0.27494225800023203
SGSM3,-0.1318377440118705,-0.274939305383816
ZG16,-0.014285186526879903,-0.27477102195664604
AZU1,-0.05432629359881844,-0.27473157241608703
ANKRD18DP,-0.047158489420450006,-0.27461901887497986
CFAP157,-0.026095680883786113,-0.2746082821171794
HCFC2,0.08208679738499887,-0.2746050241460459
APRT,-0.23123898490849837,-0.2745865384797351
AK2,-0.268388863046933,-0.27449571450369126
KLHL26,-0.0229215845067844,-0.27438378151183074
DLX2,-0.10627480665251211,-0.2743010329021757
ETS1,-0.009533911744299992,-0.274250167933256
LOC105379861&NPY4R,-0.1434004338635526,-0.2742236344462454
MEPE,-0.12685066494272584,-0.2742078400031212
MOCS2,-0.1853404381123225,-0.2740700564391447
KRTAP4-5,-0.05445709492396972,-0.2739792955338173
TMEM187,-0.07591533766854042,-0.27393944165977424
HLA-DRB3,-0.39623408376815794,-0.2737419720771346
MAP4K3,0.018857909730083364,-0.27362416525980265
ADAM23,-0.0715515301033883,-0.2735828226372934
SMR3B,-0.4812898015292141,-0.2734359885856897
STRN,-0.0515788394886347,-0.2733316129264876
PPP1R14D,-0.15374596103338573,-0.2733179086326908
EIF2S3,-1.655108778496236,-0.2732016408905542
ANXA11,0.05445453618337812,-0.27317701445335696
MSTN,0.0037842986627890226,-0.27313080707600174
EFHD2,-0.17044321355569964,-0.27311897491008225
PIAS1,-0.24041803792951302,-0.2730720325454316
OR51A4,0.03327991359201136,-0.273039467985988
GTF2IRD2,0.0004309500387695689,-0.273015051121278
KCNJ2,-0.04060500509814362,-0.2730126216707914
MON2,-0.22697253569555342,-0.2729193890516402
PDK3,-0.08251097890009736,-0.2728833795314801
CASP4,0.08004849429626781,-0.2727671300776674
CEP57L1,-0.07714379920037757,-0.272742699781
E2F8,0.02675923508719444,-0.2727081440601023
DRC1,-0.04913022926288095,-0.2726160910277647
FASLG,-0.04811711343059406,-0.2724229033546193
PLPP1,-0.07791189914112669,-0.2724176117509047
CFB,-0.16912902533288585,-0.27240199211630706
PCM1,-0.28724910045991403,-0.27236760004903215
SPICE1,-0.17762038397708477,-0.2722564361943314
RBPMS2,-0.0028987160728269176,-0.27223078987752297
SIVA1,-0.08447039713439267,-0.27219678680362175
TOX4,-0.42395907829459895,-0.2721443931000571
HS3ST2,-0.023363690410201407,-0.2719510542815886
VWF,-0.01517880507413161,-0.27193978236229543
SLC30A1,0.08910779297633713,-0.2719301507389105
IBA57,-0.23445286187496422,-0.2718852632818919
CDKN2C,0.13292392306846365,-0.2718535655950547
HECW2,-0.11700556354970525,-0.2718220778113555
SNAP23,-0.6923548379763014,-0.2718209811028756
SIRPB2,-0.08828587608406524,-0.2717511855205528
LAMTOR5,-0.26511322192478903,-0.271604023253961
JAM2,-0.06891649442070688,-0.27157986444728566
LHX8,0.020428265780222603,-0.2714352001733226
CCDC68,0.0657830637621997,-0.2713463834643632
CCDC40,-0.08097799875856444,-0.2713062315333941
KCNK17,-0.022669245886306016,-0.27127257883960465
TP53I3,-0.17454474851852878,-0.27126396976214223
MAGOH,-0.9466375004996893,-0.27122852764430255
MRPL15,-0.4529169043437272,-0.27108270994066014
MCAM,-0.052287240455009286,-0.27090674805707826
C10orf62,-0.04412173747143516,-0.27086875300377006
HMGA2,-0.05660245526350474,-0.2708547651163617
PLA2G7,-0.03100480867801916,-0.27079254744750564
SLITRK5,-0.0096275733965126,-0.27076980094553377
MYOZ3,-0.03493116975594442,-0.27071314663485335
BLCAP,-0.0017545495594937714,-0.270696852547319
RBMXL1,-0.6209113982364531,-0.2706410683496438
FANCB,0.08611116329890699,-0.2706388193512986
HES1,0.040328489099427545,-0.2706201001602594
MAGEB5,0.0018929898756859548,-0.27060816410339167
GLT1D1,-0.03986302389761831,-0.27056267504244247
GPR182,-0.1360642983608881,-0.2705241567457651
GOT2,-0.36744071035526965,-0.27043919891515433
TNFRSF25,-0.0707860640783173,-0.27040510642374266
GABRP,-0.011543565023536139,-0.27024406607375695
LOC105371242,-0.06510632050627947,-0.2701957435884985
CBLL1,-0.37247148570411753,-0.27011524987069424
LOC100287072,0.12215578566143911,-0.27011306037121374
GFER,-0.7362446189800712,-0.2700459266041996
NOG,-0.052969069731068706,-0.2697415038376255
RHCE,0.0157714885743201,-0.2696488959856687
RNF26,-0.15117144133606125,-0.26964037831680454
TAGLN2,-0.17328012408885116,-0.2695851887529398
CFH,-0.11613869503908675,-0.2695457835844988
KIAA0319,0.015422396383266231,-0.26946371229234695
WDR5,-1.0232266033927677,-0.2694149277997092
CYP2C8,-0.04663956021733122,-0.26936468901447413
TIMD4,0.06115796479632335,-0.26933635222167074
DOK3,-0.05557627587394141,-0.2692318965037885
RGS22,-0.08962459757486774,-0.26913326079417754
GRIN2B,-0.029596865571357732,-0.26913173481644187
IL1RAP,0.0016325848362283245,-0.2690546906139427
EDEM1,-0.007385269449871852,-0.26901998790121484
PCDHGA4,-0.10222396983127771,-0.2690158521034313
HASPIN,-0.1108679561323753,-0.2690081258892456
DNMT3A,0.049374565604147595,-0.26890711765751896
TTC21A,0.07328925672883503,-0.2687357962025328
HSD3B7,-0.22173429183335,-0.2686618483564862
LOC220729,0.0662462646405813,-0.2685464601794119
P2RY1,0.016132667850538115,-0.2685456732947255
EML1,-0.09314564971985907,-0.2684766598753276
ABHD1,-0.020906231282643885,-0.2684734088817745
EGR3,-0.022813071264964957,-0.2684257948405719
LIN28B,-0.008095222387957915,-0.2684109999163974
RFPL3,0.04744969229208034,-0.2683174742082918
TMEM65,-0.05722085456641396,-0.2681756352521091
SPATA6L,0.043402783941445214,-0.2679567653975748
DNAAF9,-0.0386110601132112,-0.2678448324613535
HRH2,0.02970698653588876,-0.2678090196455632
CACNB3,-0.36794380726232706,-0.2676665172613072
AAGAB,-0.01858946056508342,-0.2676628012011006
FBXO45,0.009198440233292521,-0.267501050538636
PRR15L,-0.16250156394255108,-0.2674495115496684
FASTKD1,-0.08552123161561755,-0.26744409370957944
H2BC13,-0.9329178089487214,-0.2674061941367439
AQP2,-0.0856501568635355,-0.2672787716025251
CDH11,-0.1418274994761355,-0.2671168568636815
CTSA,-0.05944455545960635,-0.2670774283129548
IL7R,-0.0036233679334250154,-0.26689781297168547
SPATA12,-0.08206853376295413,-0.26681637295626215
ZNF547,-0.006299430168387111,-0.26680345898097024
KLF9,-0.07974006827667832,-0.26680095061480485
SIRT7,-0.16373586171461252,-0.26670126860479143
GBP6,-0.07836119529610876,-0.26650633409345376
FAM171B,-0.2001040245834664,-0.2664923327840842
CTSD,0.0898518028698656,-0.26648115189219523
RAP1GAP,-0.03350994686096605,-0.2664368190424174
OR1N2,-0.06502303420032128,-0.2664313360929129
NKX2-2,0.05259063145467986,-0.26628421822909043
LRRC14,-0.005007419350410582,-0.2661518313202386
BDH1,-0.20810188035570965,-0.2661100496011303
CCDC137,-0.43897502311769393,-0.2660779255266746
NKX3-1,-0.013594876320574363,-0.26605167519802936
TTLL1,-8.147114620390744e-05,-0.2660379917408345
SPATA33,-0.16524336141013715,-0.2660065765487782
KIF23,-1.714046659303456,-0.26591617894728203
GJB2,-0.05165017402464821,-0.2659128346597026
ATXN1L,-0.10539036572982881,-0.26583654257459327
DCT,-0.07455837882446893,-0.26576210275910883
SLA,0.015982605606225688,-0.26565951704802304
TMIGD2,-0.01718378546152937,-0.2656212524950153
CCNL2,-0.13663403846819824,-0.2655965952650416
KLHL25,0.004378194543397175,-0.26552065054421903
CNN1,-0.01188564485663925,-0.2654371312126699
IRF2BP1,-0.08921247996139565,-0.2651213510364634
ARMCX5,0.029516176596888023,-0.2651137900303125
IL16,0.06447471876721003,-0.26509955518112416
CLPP,-0.25559639242974846,-0.26508847138578917
DAAM2,0.01484736655695656,-0.26498843887488727
NPAS2,-0.07876509373019086,-0.26496521103114
SMG5,-0.9938796950706063,-0.2648486651205889
RALGAPB,-0.10208769767149217,-0.2647210589068486
SLC34A1,0.032040994875986474,-0.26469882349957546
NME3,-0.0013247005846985492,-0.26465588240527577
SLC36A4,0.04563266129851537,-0.2646510700494891
RPS2,-1.2532089638391504,-0.26464635134629266
MKX,-0.0042195902981864266,-0.26457536106240886
LOC100996724,0.18749443659753043,-0.26443762146584776
ATP2A1,-0.00944639597322963,-0.26441815218717624
HNRNPA3,-0.16363204466125886,-0.264310164316381
TMEM199,-0.45642129737735104,-0.2642885991700536
NTM,0.04248423725465357,-0.2642163630676362
MEX3D,-0.028702880030786408,-0.26413962784591327
NSUN5,-0.20633222655745495,-0.264036588795769
PRR19,-0.05202806897501967,-0.26397218096587066
C10orf105,-0.00840460934755355,-0.26394849392051206
SARS2,-0.7194510178069251,-0.26390010594628166
ANGPTL4,-0.061966218179537756,-0.2638193880448776
VPS50,-0.18141606382256315,-0.2637620367812542
MINOS1-NBL1&NBL1,-0.08576467558443468,-0.26375091354112074
PKNOX1,-0.04975689337329696,-0.2637042488512241
TXNIP,-0.039415284587314595,-0.26350701301239865
INSIG2,-0.02121808154271723,-0.2634864089684052
SETMAR,0.01964128214106927,-0.2634569100200621
EVPL,-0.10432245193780794,-0.2634101907789025
ASIC3,0.08308098076634064,-0.26340201754927456
BICRA,0.018990133696485126,-0.2633125220314224
MX1,0.030915676684551904,-0.26313936721932546
CNRIP1,-0.022575837660910186,-0.26310135370061166
KAT14,-0.18430713680548969,-0.2630206612115398
ZMYM1,-0.04195739739468244,-0.26295266652755445
ACVR1,-0.07065285609874103,-0.26286275235048256
SHPRH,-0.028729338570953,-0.26284863071114933
FGD6,-0.10901018575397438,-0.2628351819647495
PRMT9,-0.05664164914423487,-0.2628118668717917
FAM212B,-0.014884398181242103,-0.26271753983267065
ELOVL6,0.05438830274925022,-0.2627162369340974
MGST3,-0.04798545429987629,-0.26259626729993857
FAM221B,-0.06016760280892615,-0.26250177003301134
RSPRY1,-0.08272828576379064,-0.2623715916026835
CDX1,0.027635484705200105,-0.2623668591287547
LUZP4,0.024670025128177106,-0.2623066269764146
DDAH1,0.0332506295739631,-0.2623029178808641
OR5P2,-0.06432864241687228,-0.26218762168579546
MUTYH,-0.09150567068440571,-0.26218118936197393
SCML2,-0.09092531772469467,-0.2621247720959573
NTN4,-0.07846076310185099,-0.26209737315517906
WBP11,-1.0529913561713233,-0.2620926058472291
CLIP3,-0.058486015299801804,-0.2620906864723745
ZBTB46,-0.00036642470229740444,-0.26207324434543666
NEUROG1,-0.08627840565708575,-0.262043116358342
GRSF1,-0.3184225952554612,-0.2620390861850095
KCNJ10,-0.10320017528114062,-0.26202101413275525
EEF1A2,0.005610842468410289,-0.26195961674104995
NABP2,-0.2046384057830484,-0.2618942757133342
DNAJA2,-0.11861556620647495,-0.26187818703494503
SRSF12,-0.0201587200243885,-0.2617972924179622
CAMSAP3,-0.1195418511428432,-0.26175634488304284
RBMY2EP,0.2357919217135,-0.261750451170861
GALNT15,0.041823129711899554,-0.26172179151453934
OLA1,-0.25448413263483033,-0.2616417869941117
TPSAB1,0.03258835716346405,-0.2616120584631239
MINK1,-0.03511721530854272,-0.2616058570288174
AHCYL1,-0.4070535876319285,-0.2615655032250999
TEX33,-0.05860727449376366,-0.2615227785074826
DNAH14,0.09571817134041963,-0.2613834471923804
EAPP,-0.7306317289128091,-0.2613420457718282
TTC5,-0.21114016323398507,-0.2613388758371823
RNF20,-0.734495940815675,-0.2613063856197031
NFE2L1,-0.12887108441726056,-0.2612841580585499
PHOSPHO2-KLHL23&KLHL23,-0.04663158233819566,-0.26126280605517044
POTEG,-0.48778840833771336,-0.26125339477580406
AP1M1,-0.12200341948181694,-0.2611866939396411
UNK,-0.0934307948151224,-0.261104845236216
SALL1,-0.10890413368173449,-0.2610111976253879
TBX4,-0.09542213065939346,-0.2609491823991293
PCID2,-1.3161158030943871,-0.2608369583221172
HOXC8,-0.038467398618026095,-0.26083060595885177
GPR21,0.018895559352985907,-0.2607798004081965
ZNF525,-0.25207710357438423,-0.260646797565641
DBNL,-0.049691843983472365,-0.2606105338247824
IL27RA,-0.10105139445705373,-0.26049606324244107
KCNH8,0.12368606463469009,-0.2604592483639326
ACAP1,-0.04542257535222205,-0.26029009874483616
SCEL,0.017687060024667942,-0.26019463560255035
RAB5IF,-0.1982126300292151,-0.26016970752997426
ANKRD11,-0.28803789892005066,-0.2600911528405852
C11orf91,-0.09515345301792581,-0.2600694889806478
IFNA8,0.06164703934966,-0.2598221114515218
RBKS,-0.0497050165627698,-0.25979495304794437
HOXA4,0.12183551313168994,-0.2597854180269544
NSMCE1,-0.47036413585646253,-0.25972226812594074
GAP43,0.09468148427228255,-0.2597019062018308
ZNF609,-0.042589373529053794,-0.2596900647986409
NCAPG2,-0.7940835627622876,-0.2595212420438972
RPUSD3,-0.2567831920317844,-0.2594950871942839
CPNE6,-0.12967062640167645,-0.2594409002435656
KLHDC7A,-0.052156594120750834,-0.25943832878477713
CORO1A,-0.05907640281331978,-0.25938205257861574
KYNU,-0.0727679052149225,-0.25935207443612884
CD200R1L,-0.024749218182975784,-0.25928996630958484
RIPPLY1,0.20848478134153176,-0.2592053524309386
FEM1C,-0.10409863962973645,-0.25914053260729963
SAXO2,-0.035545571530515435,-0.2590687341134245
GALNT2,-0.07007631716093002,-0.25897072875961774
TUBB3,-0.11047542626253691,-0.25896338516234413
C1orf141,0.036816118709534815,-0.2589582327165592
STC1,-0.05488147361490798,-0.2589456781197274
ZNF502,0.021447386288887503,-0.2588639507471637
L3MBTL4,0.001245781493812735,-0.25870286258010544
MAGEA10,0.05212765767172218,-0.2586295957078641
YIPF1,-0.03131858513022359,-0.2585486638582566
DEPDC5,-0.04117610208587227,-0.2585097225926159
DPYSL4,0.024450280432622103,-0.2584441562749823
AHNAK2,0.05111796485194282,-0.25807103788740865
HNRNPA2B1,-0.38596507401129515,-0.2580469352607177
CD163L1,0.10205198613925057,-0.25799527967718044
SAP30BP,-1.4955649631161418,-0.25794088166028106
TOMM5,-0.15516873997712072,-0.2579222062550338
ADCY2,-0.04660185031710915,-0.25787880472447344
AP2A2,0.04983214651662163,-0.2578267794756928
CIAPIN1,-0.84542524749088,-0.257814247705218
FRMD4B,-0.035179836734892535,-0.2577704322341963
FHIP1A,0.02635496472569593,-0.2576642389547227
RPSAP58,-0.41129624592089475,-0.2576478635334135
HEATR3,-0.3565515273320688,-0.25759724207365603
CFD,0.010757711420741535,-0.25756849740873294
SLC66A2,0.10426723945932845,-0.25755875282215995
NUP42,-0.19318233154752473,-0.2575247354496345
RAD51C,-0.6712314594410289,-0.2574768919725596
SHC1,-0.2343204405741152,-0.2574594110184334
AANAT,-0.0830022815655171,-0.25735835546058083
OR2AT4,0.042548944983743606,-0.2573253795876059
NEDD8-MDP1,-0.22765357141666093,-0.2573052118169715
CHGB,-0.03404295120208629,-0.2572996439911971
PADI3,0.00759215848000561,-0.2572388352244898
DSE,0.09629277481327399,-0.2572175796057147
CXorf21,-0.032352054254288,-0.2571516800520762
MYOM3,-0.11818025050159005,-0.2571031164775994
IGFBP2,-0.045504116967073946,-0.25704845753460703
NNAT,-0.05002021446011883,-0.25698591951306266
VPS13A,-0.019470652544695332,-0.2569744107834901
CFAP126,-0.07939638398544116,-0.2568831566690403
PPOX,-0.15896433429003096,-0.25686948345883853
HBG2,-0.02989610942270217,-0.2568129931879051
UVRAG,-0.2023429983936981,-0.2567841941425833
ILF3,-0.8722979264634414,-0.256765865439318
DYNLT2B,-0.08127788881145724,-0.2566649832546362
LGALS1,0.07488557878344955,-0.25657952938236855
CALM1,-0.06748128729833243,-0.2565782576152621
RELCH,-0.02322011508809694,-0.25652789838441725
FGD3,-0.048089693846410944,-0.25648016498798015
KIR3DS1,-0.06814455618879775,-0.25635280237921154
RHPN2,-0.03484910257455448,-0.25622727952235147
CLCN2,-0.06122049974945207,-0.25622155877227365
CDCA4,0.06770701078690874,-0.2561973563016959
CASP3,0.12407288893118307,-0.256100509087979
MBTPS2,-0.40722620730569414,-0.25588676337875793
KRT37,-0.036537401236985435,-0.2558773718041901
WNT1,-0.1733214101600296,-0.2558181834962801
VPS11,-0.09497046088803683,-0.2556904304152685
EGFL7,-0.10636634093807566,-0.25568430899981903
ANK1,-0.005054836909845363,-0.2556634600070283
SPOCK3,-0.01927064914424388,-0.2556529668901595
SAXO1,-0.012394918487869349,-0.25564695516602776
CHRNA6,-0.030129995786054308,-0.2556272478705246
FAM219B,-0.056821275523587185,-0.25561434838192504
KCND3,-0.2120189656120947,-0.25557540741666523
MPPED1,-0.23003947248174836,-0.25552157755868654
FRMD8,0.031265436765284586,-0.255483000602815
SERPINB10,-0.014882236865171658,-0.2554548847686411
GPRC6A,0.014976364436317327,-0.2553158203997725
ZP1,-0.130242540666017,-0.2552681718214785
CADM4,-0.24069487305669393,-0.2551656865523078
TRIM27,-0.038488727897587366,-0.25512692746030635
FYB1,0.0391854912508442,-0.2549316687348088
HSPA6,-0.20798399418809962,-0.25491164895203094
OR4K17,-0.30424540407969874,-0.25486940050256335
PRPF8,-1.7936887047986936,-0.2548122463963662
CYP39A1,-0.01707391441588388,-0.25476097231137257
ZNF660,0.04008308680101968,-0.25474538395788815
ZNF280B,0.1261556435545194,-0.2546971416168315
SERPINF1,-0.030072492888332806,-0.25460161500216977
HK2,-0.240951270219884,-0.2545680147026216
OR1N1,-0.11492487539148002,-0.25456774860336057
SLC38A6,0.014790470859482733,-0.25456046379848035
CDRT15,-0.16301993404707163,-0.25454784871686503
CYP3A5,-0.042453879140131726,-0.25451225041018316
TCF23,-0.011408921207479286,-0.2544891217632422
HMBS,-0.13713719604267452,-0.2544813776907719
DTNA,-0.04406353621550056,-0.25432319700643435
PRKRIP1,-0.2670643585864196,-0.25432216559376736
SGSH,0.05071404700104775,-0.2542663703344283
KIR2DL1,-0.0044561615208561335,-0.25423028411823223
CTAGE10P,-0.0005502546315000051,-0.25415322769094784
OSMR,-0.01926602754828833,-0.25414398244984254
SLC2A13,-0.0902128591369517,-0.2540358494080851
NPY,-0.04050826000375386,-0.2539601345658917
KRT32,-0.08477686986210385,-0.2538660444393366
SLC9A2,-0.0619709357907892,-0.2538039616541144
ANXA2,-0.006096438258779462,-0.25374904272784077
FKBP11,-0.06872610021110345,-0.2536638493815737
HOXA13,0.027235254935726618,-0.2536107026139219
RNF43,-0.06315602114249336,-0.25358199643773827
S100A2,-0.016306891342212804,-0.2535604452001925
CYP2J2,-0.04473932420065866,-0.2535233176668601
